title,price,imgUrl,pageNo
(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics), ₹17,600.00, https://images-eu.ssl-images-amazon.com/images/I/611AaVzaCQL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 16 GB Ram & 512 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer, ₹17,975.00, https://images-eu.ssl-images-amazon.com/images/I/41eQ+crZYWL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo Thinkcentre M710q Desktop Computer Mini PC (Intel Core i3 6th Gen, 8 GB DDR4 RAM, 256 GB SSD, Windows 11, MS Office, Intel HD Graphics, USB, DP), Black, ₹6,149.00, https://images-eu.ssl-images-amazon.com/images/I/41RwSXW9dCL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Dell Optiplex 7040 Mini PC (Intel Core i5 6th gen, 16 GB DDR4 RAM, 512 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB, Ethernet,DP), Black, ₹9,899.00, https://images-eu.ssl-images-amazon.com/images/I/61C8ohossoL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Dell Optiplex High Performance Desktop Computer (Intel Core i5 3470/ 16 GB RAM/ 1 TB HDD + 256 GB SSD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black, ₹8,399.00, https://images-eu.ssl-images-amazon.com/images/I/31HuAqxwBKL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) DELL OPTIPLEX 3040 i3-6100T Tiny Desktop (Core I3 6th gen 3.2ghz,8 GB RAM, 256 GB SSD, Win 11 (Upgraded), MS Office/ Intel HD Graphics/, USB 3.0, Ethernet,VGA), Black Windows, ₹6,249.00, https://images-eu.ssl-images-amazon.com/images/I/31nPYMATZ6L._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo ThinkCenter 19 " AIO Desktop Set(Intel i5 4thGen/ 8GB/256GB SSD/19 "esHD Monitor+Keyboard+Mouse+Tiny CPU+FHD Webcam+Mic+Speakers+Wifi/Windows 10 Pro/MS Office/PAN India Warranty), ₹10,499.00, https://images-eu.ssl-images-amazon.com/images/I/612CyMLlFlL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo Thinkpad Laptop T480 Intel Core i7 8th Generation - 8550u Processor 16 GB Ram & 512 GB SSD, 14 Inches Notebook Computer, ₹17,260.00, https://images-eu.ssl-images-amazon.com/images/I/41gzvv8iZ5L._AC_UL600_SR600,400_.jpg, 1
(Renewed) JBL C100SI Wired In Ear Headphone with Mic (Black), ₹399.00, https://images-eu.ssl-images-amazon.com/images/I/61ptzNC8r8L._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Dell Intel 6th Gen Core i5 Desktop (16GB RAM/1 TB HDD/128SSD /Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040, ₹10,999.00, https://images-eu.ssl-images-amazon.com/images/I/41KRjXwX+rL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) HP EliteBook 840 G3 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), ₹15,499.00, https://images-eu.ssl-images-amazon.com/images/I/61ul+u+1noL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i5 4th Gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, VGA), Black, ₹6,749.00, https://images-eu.ssl-images-amazon.com/images/I/51M4AzOq5XL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo Thinkcentre Desktop Mini Pc (Intel Core I5 8Th Gen | 16 Gb Ddr4 Ram| 512 Gb Ssd|Wifi|Windows 11|Ms Office) Black, ₹14,149.00, https://images-eu.ssl-images-amazon.com/images/I/41INToi5yoL._AC_UL600_SR600,400_.jpg, 1
(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 8 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim, ₹15,394.00, https://images-eu.ssl-images-amazon.com/images/I/418cc1MvF1L._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo ThinkCentre M93P Mini PC (Intel Core i5 4th gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office|Intel HD Graphics|USB, Ethernet,VGA|PAN India Warranty), Black, ₹5,999.00, https://images-eu.ssl-images-amazon.com/images/I/31DbdA7RHiL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) HP EliteDesk 800 G2 Mini PC (Intel Core i5 6th gen, 8 GB DDR4 RAM, 512 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB, Ethernet,DP), Black, ₹8,220.00, https://images-eu.ssl-images-amazon.com/images/I/51tXHX5ycmL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Dell Optiplex High Performance Desktop Computer (Intel Core i5 3470/ 16 GB RAM/ 256 GB SSD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black, ₹6,996.00, https://images-eu.ssl-images-amazon.com/images/I/31HuAqxwBKL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i7 Thin & Light Laptop (16 GB DDR4 RAM|512 GB SSD|14" (35.6 cm) HD|Windows 11|WiFi|Bluetooth 4.1|Webcam|Intel HD Graphics), ₹18,499.00, https://images-eu.ssl-images-amazon.com/images/I/51TXQPcNzzL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) HP EliteDesk 800 G2 Mini PC (Intel Core i3 6th gen, 8 GB DDR4 RAM, 256 GB SSD, Windows 11, MS Office, WiFi, Integrated Graphics, USB, DP) Black, ₹6,230.00, https://images-eu.ssl-images-amazon.com/images/I/31r6KUPrGlL._AC_UL600_SR600,400_.jpg, 1
Lenovo (Renewed) Thinkcentre M700 Desktop Mini Pc (Intel Core I3 6Th Gen,8 Gb Ddr4 Ram,256 Gb Ssd,Wifi,Windows 11,Ms Office,Intel Hd Graphics,Usb,Dp)Black, ₹6,029.00, https://images-eu.ssl-images-amazon.com/images/I/31zKpKpPGYL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo thinkcentre i5 Tiny PC Full Set M93p (Intel Core i5 4th Gen/8GB RAM/500GB HDD/19" LED Monitor) + Keyboard & Mouse/Wifi/Webcam with Mic/Dual Speaker/USB/Windows 10, ₹9,649.00, https://images-eu.ssl-images-amazon.com/images/I/612CyMLlFlL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Nokia All-New 105 Dual Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Charcoal, ₹996.00, https://images-eu.ssl-images-amazon.com/images/I/61DCQ4hgM5L._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black, ₹13,564.00, https://images-eu.ssl-images-amazon.com/images/I/617Ykb5YvLL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i7 2600/ 16 GB RAM/ 1 TB HDD + 256 GB SSD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black, ₹9,069.00, https://images-eu.ssl-images-amazon.com/images/I/51kEShZSBoL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) boAt Rockerz 255 Pro+ Wireless In Ear Earphones with 40 Hours Battery, ASAP Charge, IPX7, Bluetooth Version 5.0, 10mm Drivers and Voice Assistant with mic (Active Black), ₹892.00, https://images-eu.ssl-images-amazon.com/images/I/51fvjLL1QwL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Nokia All-New 105 Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Charcoal, ₹1,018.00, https://images-eu.ssl-images-amazon.com/images/I/61DCQ4hgM5L._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Zebronics Zeb-Companion 107 Wireless Keyboard and Mouse Combo with Nano Receiver (Black), ₹410.00, https://images-eu.ssl-images-amazon.com/images/I/71XzNBLlnRL._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Boya BYM1 Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black), ₹450.00, https://images-eu.ssl-images-amazon.com/images/I/61zICp6Ns0L._AC_UL600_SR600,400_.jpg, 1
(Refurbished) Dell Latitude E7470 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM|512 GB SSD|14" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Intel HD Graphics), ₹17,999.00, https://images-eu.ssl-images-amazon.com/images/I/619XfNQrSLL._AC_UL600_SR600,400_.jpg, 1
(Renewed) Lenovo ThinkCentre M92p Desktop (Core i5-2400/8 GB/500 GB HDD/Windows/MS Office/Intel HD Graphics 2000), Black, ₹5,199.00, https://images-eu.ssl-images-amazon.com/images/I/51kEShZSBoL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) LenovoThinkcentre Desktop Mini Pc (Intel Core I5 6Th Gen|16 Gb Ddr4 Ram|256 Gb Ssd|Wifi|Windows 11|Ms Office)Black, ₹8,839.00, https://images-eu.ssl-images-amazon.com/images/I/31zKpKpPGYL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) iQOO Neo9 Pro 5G (Fiery Red, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 2 Processor | Supercomputing Chip Q1 | Flagship Level Sony IMX920 Camera, ₹31,999.00, https://images-eu.ssl-images-amazon.com/images/I/718jcIFYaAL._AC_UL300_SR300,200_.jpg, 1
(Refurbished)Dell OptiPlex 19" HD All-in-One Desktop Computer Set (Intel i5 3rd Gen| 16 GB RAM| 512 GB SSD| 19" HD LED Monitor| Wireless KB & Mouse| Speakers| WiFi| Windows 10 Pro| MS Office), ₹11,549.00, https://images-eu.ssl-images-amazon.com/images/I/61XGBj3X18L._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Dell Latitude 5490 Business 7th Gen Laptop PC (Intel Core i5-7300U, 8GB Ram, 256GB SSD, Camera, WiFi, Bluetooth) Win 10 Pro, ₹15,800.00, https://images-eu.ssl-images-amazon.com/images/I/41I9FOAHjML._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo Thinkcentre Desktop Mini Pc (Intel Core I5 6Th Gen|8 Gb Ddr4 Ram|512 Gb Ssd|Wifi|Windows 11|Ms Office)Black, ₹8,860.00, https://images-eu.ssl-images-amazon.com/images/I/61j4sDOc5FL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Dell Optiplex High Performance Desktop Computer (Intel Core i5 3470/ 16 GB RAM/ 1 TB HDD + 128 GB SSD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black, ₹8,494.00, https://images-eu.ssl-images-amazon.com/images/I/31HuAqxwBKL._AC_UL300_SR300,200_.jpg, 1
(Renewed) Jbl C50Hi Wired In Ear Earphones With Microphone Black, ₹329.00, https://images-eu.ssl-images-amazon.com/images/I/61bKM6CSSFL._AC_UL300_SR300,200_.jpg, 1
JBL (Renewed) Commercial CSLM20 Auxiliary Omnidirectional Lavalier Microphone, Earphone for Calls, Video Conferences, and Monitoring (Black), ₹313.60, https://images-eu.ssl-images-amazon.com/images/I/51d3NaaViTL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo Thinkpad T470 (i5, 6th Gen / 8GB RAM / 256 GB SSD / 14" FHD Screen / Windows / 6 Months Warranty ), ₹14,180.00, https://images-eu.ssl-images-amazon.com/images/I/41dtByiQg-L._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 16 GB Ram & 1TB SSD, 14 Inches FHD 1080p Screen Notebook Computer, ₹21,999.00, https://images-eu.ssl-images-amazon.com/images/I/41eQ+crZYWL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo ThinkCentre 19" HD All-in-One Desktop Computer Set (Intel Core i5 4th Gen| 16 GB RAM| 256 GB SSD| 19" HD LED Monitor| KB & Mouse| Speakers| WiFi| Windows 10 Pro| MS Office), ₹10,899.00, https://images-eu.ssl-images-amazon.com/images/I/61ZlB21MOqL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) ASUS Chromebox 3 High Performance Mini PC (Intel Core i7 8th gen, 16 GB DDR4 RAM, 512 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB Type-C,HDMI,4K), Black, ₹19,499.00, https://images-eu.ssl-images-amazon.com/images/I/41JTyWDSBXL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo ThinkCenter 19 Inch AIO Desktop Set(Intel i5 4thGen/16GB/256GB SSD /19"HD Monitor+Keyboard+Mouse+Tiny CPU+ FHD Webcam+Mic+Speakers+Wifi/Windows 10 Pro/MS Office/PAN India Warranty), ₹10,449.00, https://images-eu.ssl-images-amazon.com/images/I/612CyMLlFlL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics), ₹16,550.00, https://images-eu.ssl-images-amazon.com/images/I/611AaVzaCQL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo Thinkpad T14 Gen 1 10th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (16 GB DDR4 RAM|512 GB SSD|14" FHD Touchscreen|Windows 11 Pro|MS Office|Webcam|Intel HD Graphics), ₹24,399.00, https://images-eu.ssl-images-amazon.com/images/I/61ZP2RimQkL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) HP 440 G5 7th Gen Intel i5 & Light HD Laptop ( 16 GB DDR4 RAM | 512 GB SSD | 14 "(35.6 cm) HD | Windows 11 | MS Office | Wifi | BT | Webcam | Intel HD Graphics), ₹17,999.00, https://images-eu.ssl-images-amazon.com/images/I/71rTklW7FJL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (16 GB DDR4 RAM/512 GB SSD/14" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), ₹20,999.00, https://images-eu.ssl-images-amazon.com/images/I/51nM5vzFmnL._AC_UL300_SR300,200_.jpg, 1
(Refurbished) Lenovo V310 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel HD Graphics), ₹16,000.00, https://images-eu.ssl-images-amazon.com/images/I/61IjWMlHE-L._AC_UL300_SR300,200_.jpg, 1
(Refurbished) MANOMAY 3mp HD All Time Color 4G Sim Based Indoor Outdoor Bullet CCTV Security Camera for Home, Shop, Office, Farm, and Construction Site | IP66 Waterproof Rating, ₹1,614.00, https://images-eu.ssl-images-amazon.com/images/I/51Zpn7GADnL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Dell Optiplex 7040 Mini PC (Intel Core i7 6th gen, 8 GB DDR4 RAM, 256 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB, Ethernet,DP), Black, ₹13,999.00, https://images-eu.ssl-images-amazon.com/images/I/61C8ohossoL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Mi Wired In Ear Earphones Basic Blue, ₹345.00, https://images-eu.ssl-images-amazon.com/images/I/610co8JoMtL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16GB RAM / 512GB SSD /14" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black, ₹15,219.00, https://images-eu.ssl-images-amazon.com/images/I/61vGumezioL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Dell MS116 1000DPI USB Wired Optical Mouse, ₹240.00, https://images-eu.ssl-images-amazon.com/images/I/51lOpzsvv2L._AC_UL600_SR600,400_.jpg, 2
(Refurbished) HP Compaq 19" HD All-in-One Desktop Computer Set (Intel i3 2nd Gen| 8 GB RAM| 500 GB HDD| 19" HD LED Monitor| KB & Mouse| Speakers| WiFi| Windows 10 Pro| MS Office), ₹7,920.00, https://images-eu.ssl-images-amazon.com/images/I/61IHsPZ0A8L._AC_UL600_SR600,400_.jpg, 2
(Renewed) JBL C100SI In Ear Wired Earphone with Mic (White), ₹399.00, https://images-eu.ssl-images-amazon.com/images/I/61nzma5BdZL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|12.5" (31.8 cm) HD|Windows 11 Pro|MS Office|WiFi|BT|Intel Graphics), ₹13,499.00, https://images-eu.ssl-images-amazon.com/images/I/618Ln5ONzvL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) HP ProDesk 600 G2 19" HD All-in-One Desktop Computer Set (Intel Core i5 6th Gen| 8 GB DDR4 RAM| 512 GB SSD| 19" HD LED Monitor| KB & Mouse| Speakers| WiFi| Windows 11 Pro| MS Office), ₹12,899.00, https://images-eu.ssl-images-amazon.com/images/I/61740WUmL4L._AC_UL600_SR600,400_.jpg, 2
(Refurbished) JBL PartyBox 110 by Harman Portable Bluetooth Party Speaker with Adjustable Bass, Dynamic Light Show, 12 Hours Playtime, IPX4 Splashproof, Guitar & Mic Inputs (160 Watt, Black), ₹19,999.00, https://images-eu.ssl-images-amazon.com/images/I/719t1jCZ7gL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Zebronics 450W Black Gold Power Supply with 3X SATA connectors, 2X Molex, 80mm Built-in Fan, Extra Long Cables, 1.2 Meter Power Cable and Suitable for Regular use Computers, ₹599.00, https://images-eu.ssl-images-amazon.com/images/I/719LvK7uHkL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) KRISONS Cylender 4" Double Woofer 40W Multi-Media Bluetooth Party Speaker with Wired Mic for Karaoke,2400 MAH Battery, Digital Display,RGB Lights, USB, SD Card, FM Radio,Auto TWS Function & Remote, ₹1,199.00, https://images-eu.ssl-images-amazon.com/images/I/71ipFwOLapL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Dell Latitude 7480 14in FHD Laptop PC - Intel Core i7-6600U 2.6GHz 16GB 512GB SSD Windows 10 Professional, ₹22,000.00, https://images-eu.ssl-images-amazon.com/images/I/717zxQAOCuL._AC_UL600_SR600,400_.jpg, 2
JBL (Renewed) Commercial CSLM20B XLR Omnidirectional Lavalier Microphone with Battery for Smartphones, Laptop & DSLRs, Conference Calls (Black), ₹679.00, https://images-eu.ssl-images-amazon.com/images/I/51s6T1NcIEL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Dell Latitude 7490 Laptop, 16GB RAM, 512GB HDD, Intel Core i5-7200U Dual Core Processor (3.1GHz), 1920 x 1080 FHD Display, ₹18,849.00, https://images-eu.ssl-images-amazon.com/images/I/31PGv2f8VcL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) HP T530 High Performance Mini PC (AMD GX 215JJ| 8 GB RAM| 256 GB SSD| Windows 10 Pro| MS Office| WiFi|AMD Radeon Graphics|USB), ₹4,335.00, https://images-eu.ssl-images-amazon.com/images/I/71TUOMfmpPL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (16 GB DDR4 RAM/512 GB SSD/15.6" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam), ₹27,999.00, https://images-eu.ssl-images-amazon.com/images/I/81FyIdtMK+L._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Nokia 150 Dual SIM Premium Keypad Phone | Rear Camera, Long Lasting Battery Life, Wireless FM Radio & MP3 Player and All-New Modern Premium Design | Black, ₹2,059.00, https://images-eu.ssl-images-amazon.com/images/I/616bPuGycvL._AC_UL600_SR600,400_.jpg, 2
Dell (Refurbished) Latitude 3400 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel UHD Graphics), ₹17,999.00, https://images-eu.ssl-images-amazon.com/images/I/71xKgoJAFVL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) HP Elitebook Laptop 840G5 Intel Core i5 - 8350u Processor 8th Gen, 16 GB Ram & 512 GB SSD,, ₹26,790.00, https://images-eu.ssl-images-amazon.com/images/I/51zj+VM95DL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Dell WD19TB Thunderbolt Docking Station with 180W AC Power Adapter (130W Power Delivery) (Black), ₹7,600.00, https://images-eu.ssl-images-amazon.com/images/I/51nS+ilFASL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Amkette Optimus Bluetooth 4 in 1 Keyboard with 3 Bluetooth Devices and 1 USB Device Connectivity, Compact & Portable Size with On/Off Switch, Silent Keystrokes, Direct Multimedia Keys, ₹673.00, https://images-eu.ssl-images-amazon.com/images/I/61UAnJ4pGlL._AC_UL600_SR600,400_.jpg, 2
(Refurbished) Nokia 130 Music | Built-in Powerful Loud Speaker with Music Player, ₹1,498.00, https://images-eu.ssl-images-amazon.com/images/I/616nGg8LpsL._AC_UL600_SR600,400_.jpg, 2
(Renewed) JBL C100Si Wired On Ear Headphone with Mic (Red), ₹399.00, https://images-eu.ssl-images-amazon.com/images/I/61-Sc9hBQgL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 256 GB SSD, 14.1 Inches HD Screen Notebook Computer, ₹14,999.00, https://images-eu.ssl-images-amazon.com/images/I/61BeBTB41DL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Nokia 5310 (Dual Sim, White/Red), ₹2,845.00, https://images-eu.ssl-images-amazon.com/images/I/4192aJrFBiL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Dell Latitude 3410 10th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics), ₹20,799.00, https://images-eu.ssl-images-amazon.com/images/I/61AzWs8Dd8L._AC_UL300_SR300,200_.jpg, 2
MI (Renewed) Women's Smart Band 5 India's No. 1 Fitness Band, 1.1-inches AMOLED Color Display, Magnetic Charging, 2 Weeks Battery Life, Personal Activity Intelligence (PAI), Health Tracking (Black), ₹1,687.00, https://images-eu.ssl-images-amazon.com/images/I/71RYUixEHcL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Dell OptiPlex 7040 Desktop Computer PC (Intel i3 6th Gen| 8 GB DDR4 RAM| 256 GB SSD| WiFi| Windows 11| MS Office| Intel HD Graphics| USB| Ethernet), ₹6,999.00, https://images-eu.ssl-images-amazon.com/images/I/41gpe5T5yvL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Lenovo ThinkCenter M910Q - Tiny (Core i5, 7th GEN / 8GB RAM / 256 GB SSD / Intel UHD GRAPHICS / Windows 10 Pro / 6 USB / VGA + HDMI /MS office - CPU Only), ₹8,949.00, https://images-eu.ssl-images-amazon.com/images/I/613497lY+zL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i3 4th Gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet,WiFi), Black, ₹6,485.00, https://images-eu.ssl-images-amazon.com/images/I/514n5cMSU7L._AC_UL300_SR300,200_.jpg, 2
(Refurbished) JBL New Launch Wave Beam 2 Ear Buds Wireless TWS Bluetooth v5.3 Earbuds with ANC, Smart Ambient, Extreme Bass & Relax Mode, Multi Connect, Speed Charge, Fast Pair, 40H Playtime, 4 Mics, IP54 (Black), ₹3,229.00, https://images-eu.ssl-images-amazon.com/images/I/61DFgTmj9xL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Nokia All-New 105 Dual Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Cyan, ₹997.00, https://images-eu.ssl-images-amazon.com/images/I/614lMzqevmL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel HD Graphics), ₹16,399.00, https://images-eu.ssl-images-amazon.com/images/I/61Ie41twx1L._AC_UL300_SR300,200_.jpg, 2
(Refurbished) HP EliteDesk 800 G4 High Performance Mini PC (Intel Core i5 8th Gen| 8 GB DDR4 RAM| 256 GB SSD| Windows 11 Pro| MS Office| WiFi|Intel UHD Graphics|USB), ₹11,075.00, https://images-eu.ssl-images-amazon.com/images/I/51sYgfKYLpL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Samsung EVO Plus 128GB microSDXC UHS-I U3 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128HA), ₹795.00, https://images-eu.ssl-images-amazon.com/images/I/71VpTb++OQL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Motorola All-New A50 Dual Sim keypad Phone with Voice Feature | VGA Rear Camera | 1750 mAh Powerful Battery - Upto 10 Days Standby Time| 6 Indian Languages Input Support | Dark Blue, ₹1,091.00, https://images-eu.ssl-images-amazon.com/images/I/51CwFq4kPsL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) Lenovo ThinkPad 14" (35.6 cm) HD Business Laptop (Core i5-4th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office/Wifi/Webcam/Intel Graphics), ₹13,721.00, https://images-eu.ssl-images-amazon.com/images/I/612HNaGOYaL._AC_UL300_SR300,200_.jpg, 2
(Refurbished) JBL Tune 160BT Pure Bass Wireless in-Ear Headphones with Mic (Blue), ₹1,699.00, https://images-eu.ssl-images-amazon.com/images/I/61PvTh9DnOL._AC_UL300_SR300,200_.jpg, 2
Ptron (Refurbished) Tangentbeat In-Ear Bluetooth 5.0 Wireless Headphones, 18H Playtime, Clear Calls, Dual Device Pairing Wireless Neckband, Fast Type-C Charging, Voice Assistant & Ipx4 (Green/Grey), ₹509.00, https://images-eu.ssl-images-amazon.com/images/I/51058gwH-VL._AC_UL300_SR300,200_.jpg, 2
